samples/2019-11-23_21:40:20/img_0.png,-0.018646240234375,0.064910888671875,0,0,0
samples/2019-11-23_21:40:20/img_1.png,-0.018646240234375,0.064910888671875,0,0,0
samples/2019-11-23_21:40:20/img_2.png,-0.018646240234375,0.064910888671875,0,0,0
samples/2019-11-23_21:40:20/img_3.png,-0.018646240234375,0.064910888671875,0,0,0
samples/2019-11-23_21:40:20/img_4.png,-0.018646240234375,0.064910888671875,0,0,0
samples/2019-11-23_21:40:20/img_5.png,-0.018646240234375,0.064910888671875,0,0,0
samples/2019-11-23_21:40:20/img_6.png,-0.018646240234375,0.064910888671875,0,0,0
samples/2019-11-23_21:40:20/img_7.png,-0.018646240234375,0.064910888671875,0,0,0
samples/2019-11-23_21:40:20/img_8.png,-0.018646240234375,0.064910888671875,0,0,0
samples/2019-11-23_21:40:20/img_9.png,-0.018646240234375,0.064910888671875,0,0,0
samples/2019-11-23_21:40:20/img_10.png,-0.018646240234375,0.06817626953125,1,0,0
samples/2019-11-23_21:40:20/img_11.png,-0.018646240234375,0.06817626953125,1,0,0
samples/2019-11-23_21:40:20/img_12.png,-0.018646240234375,0.06817626953125,1,0,0
samples/2019-11-23_21:40:20/img_13.png,-0.018646240234375,0.06817626953125,1,0,0
samples/2019-11-23_21:40:20/img_14.png,0.527923583984375,-0.051971435546875,1,0,0
samples/2019-11-23_21:40:20/img_15.png,0.04656982421875,-0.055206298828125,1,0,0
samples/2019-11-23_21:40:20/img_16.png,0.04656982421875,-0.055206298828125,1,0,0
samples/2019-11-23_21:40:20/img_17.png,-0.03106689453125,-0.522735595703125,1,0,1
samples/2019-11-23_21:40:20/img_18.png,-0.81365966796875,-0.626617431640625,1,0,1
samples/2019-11-23_21:40:20/img_19.png,-0.875762939453125,-0.269500732421875,1,0,1
samples/2019-11-23_21:40:20/img_20.png,-0.8944091796875,-0.292205810546875,1,0,1
samples/2019-11-23_21:40:20/img_21.png,0.999969482421875,-0.308441162109375,1,0,1
samples/2019-11-23_21:40:20/img_22.png,0.2825927734375,-0.48052978515625,1,0,0
samples/2019-11-23_21:40:20/img_23.png,0.999969482421875,-0.207794189453125,1,0,0
samples/2019-11-23_21:40:20/img_24.png,0.1273193359375,-0.071441650390625,1,0,0
samples/2019-11-23_21:40:20/img_25.png,0.735992431640625,-0.06494140625,1,0,0
samples/2019-11-23_21:40:20/img_26.png,0.88818359375,0.05517578125,1,0,0
samples/2019-11-23_21:40:20/img_27.png,-0.018646240234375,0.048675537109375,1,0,0
samples/2019-11-23_21:40:20/img_28.png,-0.018646240234375,0.048675537109375,1,0,0
samples/2019-11-23_21:40:20/img_29.png,-0.018646240234375,0.048675537109375,1,0,0
samples/2019-11-23_21:40:20/img_30.png,0.999969482421875,0.05194091796875,1,0,1
samples/2019-11-23_21:40:20/img_31.png,0.999969482421875,0.061676025390625,1,0,1
samples/2019-11-23_21:40:20/img_32.png,0.999969482421875,-0.09417724609375,1,0,1
samples/2019-11-23_21:40:20/img_33.png,0.999969482421875,0.058441162109375,1,0,1
samples/2019-11-23_21:40:20/img_34.png,0.999969482421875,0.06817626953125,1,0,1
samples/2019-11-23_21:40:20/img_35.png,0.999969482421875,0.06817626953125,1,0,1
samples/2019-11-23_21:40:20/img_36.png,0.999969482421875,0.06817626953125,1,0,0
samples/2019-11-23_21:40:20/img_37.png,0.999969482421875,0.06817626953125,1,0,0
samples/2019-11-23_21:40:20/img_38.png,0.043487548828125,0.022705078125,1,0,0
samples/2019-11-23_21:40:20/img_39.png,-0.981353759765625,-0.087677001953125,1,0,1
samples/2019-11-23_21:40:20/img_40.png,-0.8602294921875,-0.474029541015625,1,0,1
samples/2019-11-23_21:40:20/img_41.png,0.552764892578125,-0.353912353515625,1,0,1
samples/2019-11-23_21:40:20/img_42.png,-0.909912109375,-0.204559326171875,1,0,0
samples/2019-11-23_21:40:20/img_43.png,-0.91302490234375,-0.1461181640625,1,0,0
samples/2019-11-23_21:40:20/img_44.png,-0.91925048828125,-0.090911865234375,1,0,0
samples/2019-11-23_21:40:20/img_45.png,-0.922332763671875,-0.042205810546875,1,0,0
samples/2019-11-23_21:40:20/img_46.png,0.999969482421875,-0.09417724609375,1,0,0
samples/2019-11-23_21:40:20/img_47.png,-0.07763671875,-0.009765625,1,0,0
samples/2019-11-23_21:40:20/img_48.png,-0.07763671875,-0.009765625,1,0,0
samples/2019-11-23_21:40:20/img_49.png,-0.07763671875,-0.009765625,1,0,0
samples/2019-11-23_21:40:20/img_50.png,-0.07763671875,-0.009765625,1,0,0
samples/2019-11-23_21:40:20/img_51.png,-0.987548828125,-0.009765625,1,0,0
samples/2019-11-23_21:40:20/img_52.png,-0.987548828125,-0.009765625,1,0,0
samples/2019-11-23_21:40:20/img_53.png,-0.978240966796875,-0.142852783203125,1,0,0
samples/2019-11-23_21:40:20/img_54.png,0.999969482421875,-0.042205810546875,1,0,0
samples/2019-11-23_21:40:20/img_55.png,0.08074951171875,-0.019500732421875,1,0,0
samples/2019-11-23_21:40:20/img_56.png,-0.015533447265625,-0.019500732421875,1,0,0
samples/2019-11-23_21:40:20/img_57.png,-0.984466552734375,-0.071441650390625,1,0,0
samples/2019-11-23_21:40:20/img_58.png,-0.984466552734375,-0.071441650390625,1,0,0
samples/2019-11-23_21:40:20/img_59.png,-0.984466552734375,-0.071441650390625,1,0,0
samples/2019-11-23_21:40:20/img_60.png,-0.984466552734375,-0.038970947265625,1,0,0
samples/2019-11-23_21:40:20/img_61.png,-0.981353759765625,-0.11688232421875,1,0,0
samples/2019-11-23_21:40:20/img_62.png,0.999969482421875,0.094146728515625,1,0,0
samples/2019-11-23_21:40:20/img_63.png,0.38507080078125,0.07464599609375,1,0,0
samples/2019-11-23_21:40:20/img_64.png,0.999969482421875,0.126617431640625,1,0,0
samples/2019-11-23_21:40:20/img_65.png,-0.0062255859375,0.116851806640625,1,0,0
samples/2019-11-23_21:40:20/img_66.png,0.999969482421875,0.07464599609375,1,0,0
samples/2019-11-23_21:40:20/img_67.png,0.999969482421875,0.20452880859375,1,0,0
samples/2019-11-23_21:40:20/img_68.png,0.999969482421875,0.2239990234375,1,0,0
samples/2019-11-23_21:40:20/img_69.png,0.999969482421875,0.249969482421875,1,0,0
